panel;point_code;polygon_id;grts_ranking_draw;sbz;hoofdtype;habitattype;phab;type_meetpunt;uitvoer_opname;datum_opname_cyclus1;x;y;db_ref;recording_givid
3;1582166_2;425385_v2020;1582166;1;7140;7140_meso;80;nieuw meetpunt;hoofdtype aanwezig;;183869,59;194574,11;;
3;1594037_1;474231_v2016;1594037;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2019-10-29;64317,60;219598,10;1594037;"circle: IV2020041112571226; square: IV2020041113092546"
3;1606742_1;425381_v2020;1606742;1;7140;7140_meso;75;nieuw meetpunt;hoofdtype aanwezig;;183773,59;194670,11;;
3;1612918_1;532310_v2018;1612918;1;7140;7140_meso;20;nieuw meetpunt;hoofdtype aanwezig;;206429,59;212238,11;;
3;1653686_1;420866_v2020;1653686;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;213565,59;196718,11;;
3;1700533_1;455638_v2016;1700533;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2020-08-28;63133,70;220686,00;1700533;"circle: IV2021012615291966; square: IV2021012615342454"
3;1707701_1;451805_v2016;1707701;1;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;69117,59;221390,11;;
3;1745526_1;637793_v2020;1745526;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;215549,59;205198,11;;
3;1761206_1;380726_v2020;1761206;1;7140;7140_meso;20;bestaand meetpunt;hoofdtype aanwezig;2018-07-05;216253,40;198062,30;1761206;"circle: IV2019013112081884; square: IV2019020110485762"
3;1761910_1;637786_v2020;1761910;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;215613,59;205326,11;;
3;1830581_1;456568_v2016;1830581;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-07-04;68829,40;220622,20;1830581;"circle: IV2019010312332852; square: IV2019010312395304"
3;1872565_1;511489_v2020;1872565;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;64125,70;219982,00;1872565;"circle: IV2019010313212559; square: IV2019010313395896"
3;1928193_1;103143_v2014;1928193;1;1330;1330_hpr;40;bestaand meetpunt;hoofdtype aanwezig;2018-06-29;56893,60;212078,40;1928193;"circle: IV2019010312545285; square: IV2019010313083140"
3;1936821_2;561896_v2018;1936821;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;62396,80;219689,50;1936821;"circle: IV2019010314442127; square: IV2019010314495413"
3;1945013_1;478990_v2018;1945013;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;62557,60;220910,10;1945013;"circle: IV2019010314572854; square: IV2019010315090270"
3;1947634_2;425003_v2020;1947634;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2020-09-10;238365,00;181113,10;1947634;"circle: IV2021010413144545; square: IV2021010413272392"
3;2139858_1;315629_v2016;2139858;1;7140;7140_oli;100;nieuw meetpunt;subtype aanwezig;;224541,59;188622,11;;
3;2143233_2;434878_v2016;2143233;1;1330;1330_hpr;;bestaand meetpunt;hoofdtype aanwezig;2019-10-17;57826,20;215918,30;2143233;"circle: IV2020041113414042; square: IV2020041115424322"
3;2178497_1;474955_v2016;2178497;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;76125,59;215470,11;;
3;2270930_2;455999_v2018;2270930;1;7140;7140_oli;90;bestaand meetpunt;subtype aanwezig;2019-07-04;223837,10;188747,30;2270930;"square: IV2020030914144636; circle: IV2020030915461539"
3;2302646_1;447474_v2018;2302646;1;7140;7140_oli;98;nieuw meetpunt;subtype aanwezig;;214077,59;188014,11;;
3;2318966_1;594481_v2020;2318966;1;7140;7140_oli;80;bestaand meetpunt;subtype aanwezig;2019-11-14;216029,40;205070,00;2318966;"circle: IV2020020718203772; square: IV2020021210331572"
3;2435666_1;546085_v2018;2435666;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-07-07;237181,60;193038,10;2435666;"circle: IV2022031008503476; square: IV2022031009405074"
3;2454238_2;467235_v2018;2454238;1;7140;7140_oli;100;bestaand meetpunt;subtype aanwezig;2020-10-23;154751,40;232245,00;2454238;"circle: IV2021012815295167; square: IV2021012815431028"
3;2534662_2;280364_v2020;2534662;1;6410;6410_mo;60;bestaand meetpunt;hoofdtype aanwezig;2021-07-27;168029,60;163790,10;2534662;square: IV2022032120524892
3;2552758_2;414180_v2020;2552758;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2020-09-10;218396,00;198244,10;2552758;"circle: IV2021010511565020; square: IV2021010512104789"
3;2643702_2;629015_v2020;2643702;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-08-19;188893,60;209742,10;2643702;"circle: IV2022031010341264; square: IV2022031012183617"
3;2746674_1;357286_v2020;2746674;1;7140;7140_oli;50;nieuw meetpunt;subtype aanwezig;;226109,59;183406,11;;
3;2875061_1;445152_v2016;2875061;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;69949,59;220526,11;;
3;2902665_2;547962_v2018;2902665;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-08-24;111869,60;193262,00;2902665;"circle: IV2022032121435531; square: IV2022032313263372"
3;2943734_3;628829_v2020;2943734;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2022-06-22;190365,60;210190,10;2943735;"circle: IV2022062707570082; square: IV2022062707580164"
3;3011510_1;646399_v2020;3011510;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2022-06-22;218493,60;198638,10;3011510;"circle: IV2022062707565681; square: IV2022062707580996"
3;3160082_1;551233_v2018;3160082;0;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2019-07-03;231037,60;204366,30;3160082;"square: IV2020031719185827; circle: IV2020031719424607"
3;3668438_1;640732_v2020;3668438;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2021-08-17;179677,60;214030,50;3668438;"circle: IV2022031709505495; square: IV2022031711181536"
3;3864710_1;426190_v2020;3864710;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-07-29;185085,60;180622,10;3864710;"circle: IV2022031713495377; square: IV2022031714152010"
3;3927238_1;360517_v2020;3927238;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2022-06-24;162461,60;179438,10;3927238;"circle: IV2022062413515410; square: IV2022062413525561"
3;4155670_1;611705_v2014;4155670;0;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;164157,59;189166,11;;
3;5408201_2;611607_v2014;5408201;0;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-07;100521,90;195144,40;5408201;"circle: IV2019012515324710; square: IV2019012515495181"
3;5540438_1;623948_v2014;5540438;0;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;174109,59;197582,11;;
3;6300118_1;640950_v2020;6300118;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;180189,60;215854,10;;
3;6343910_1;316746_v2016;6343910;1;6410;6410_mo;20;nieuw meetpunt;hoofdtype aanwezig;;216733,59;176046,11;;
3;6428406_1;629173_v2020;6428406;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;189917,60;208622,10;;
3;6528306_1;358970_v2020;6528306;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-12;225085,70;178638,10;6528306;"circle: IV2019021809433664; square: IV2019021811453524"
3;6529158_2;420234_v2020;6529158;1;6410;6410_mo;80;bestaand meetpunt;hoofdtype aanwezig;2018-06-26;180001,10;184948,00;6529158;"circle: IV2019022610090643; square: IV2019022612014191"
3;6549737_2;370864_v2020;6549737;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2018-06-18;146557,90;196132,10;6549737;"circle: IV2019010218580676; square: IV2019010219091816"
3;6629970_1;546085_v2018;6629970;1;6410;6410_mo;90;nieuw meetpunt;hoofdtype aanwezig;;237085,59;193070,11;;
3;6645958_1;450341_v2018;6645958;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2019-07-08;169085,40;177870,10;6645958;"circle: IV2020032020060844; square: IV2020032020085241"
3;6923026_2;582114_v2018;6923026;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2019-07-03;223905,80;205753,70;6923026;"square: IV2020031814183054; circle: IV2020031814463025"
3;6977430_1;538773_v2018;6977430;1;6410;6410_mo;30;nieuw meetpunt;hoofdtype aanwezig;;165469,59;212462,11;;
