"";"point_code";"legacy_site";"main_type";"type";"phab";"polygon_id";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"panel";"jaar_opname_c2";"x_coord";"y_coord";"db_ref";"recording_givid"
"1210";"651057_1";FALSE;"2120";"2120";100;"444735_v2016";1;651057;651057;FALSE;NA;TRUE;FALSE;1;NA;32509,6;203790,1;NA;NA
"1211";"6923026_2";FALSE;"6410";"6410_mo";NA;"582114_v2018";1;23700242;6923026;TRUE;2019-07-03;TRUE;FALSE;3;2026;223905,8;205753,7;"6923026";"square: IV2020031814183054; circle: IV2020031814463025"
"1212";"750198_1";FALSE;"2330";"2330_bu";100;"638865_v2020";1;750198;750198;FALSE;NA;TRUE;FALSE;3;NA;218429,6;203950,1;NA;NA
"1213";"826486_1";FALSE;"6230";"6230_hmo";50;"546292_v2018";1;826486;826486;FALSE;NA;TRUE;TRUE;2;NA;206685,6;212206,1;NA;NA
"1214";"8641205_1";FALSE;"2190";"2190_overig";100;"441561_v2016";1;8641205;8641205;FALSE;NA;TRUE;TRUE;3;NA;66045,6;224558,1;NA;NA
"1215";"971953_1";FALSE;"2160";"2160";95;"511729_v2020";1;971953;971953;TRUE;2022-10-07;TRUE;FALSE;3;2027;22877,6;199278,1;"971953";NA
"1216";"1047702_1";FALSE;"6510";"6510_hu";60;"491111_v2018";1;1047702;1047702;FALSE;NA;TRUE;FALSE;3;NA;167645,591973471;206126,113583292;NA;NA
"1217";"12021553_1";FALSE;"2170";"2170";40;"561349_v2018";1;12021553;12021553;FALSE;NA;TRUE;FALSE;3;NA;32285,6;202830,1;NA;NA
"1218";"1606742_1";FALSE;"7140";"7140_meso";75;"425381_v2020";1;1606742;1606742;FALSE;NA;TRUE;FALSE;3;NA;183773,59;194670,11;NA;NA
"1219";"1929661_1";FALSE;"1330";"1330_da";100;"553588_v2018";1;1929661;1929661;FALSE;NA;TRUE;TRUE;3;NA;143997,591973471;223822,113583292;NA;NA
"1220";"219446_1";FALSE;"4030";"4030";100;"491933_v2018";1;219446;219446;FALSE;NA;TRUE;FALSE;3;NA;193661,614;192814,1225;NA;NA
"1221";"2207537_1";FALSE;"2180";"2180";100;"638538_v2014";1;2207537;2207537;TRUE;2022-09-27;TRUE;FALSE;3;2027;33661,6;203278,1;"2207537";"circle: IV2022092720533546; square: IV2022092720553570"
"1222";"261842_1";FALSE;"2310";"2310";100;"585705_v2016";1;261842;261842;FALSE;NA;TRUE;FALSE;3;NA;225853,6;192814,1;NA;NA
"1223";"272850_1";FALSE;"4010";"4010";100;"409981_v2014";1;272850;272850;FALSE;NA;TRUE;FALSE;3;NA;228125,5575;193390,128;NA;NA
"1224";"296373_1";FALSE;"2130";"2130_hd";70;"665235_v2014";1;296373;296373;FALSE;NA;TRUE;FALSE;3;NA;57149,6;219918,1;NA;NA
"1225";"661425_1";FALSE;"2120";"2120";5;"596007_v2014";1;661425;661425;TRUE;2020-08-24;TRUE;FALSE;3;2026;30461,6;202030,1;"661425";"circle: IV2020120211582747; square: IV2020120212133830"
"1226";"6977430_1";FALSE;"6410";"6410_mo";30;"538773_v2018";1;6977430;6977430;FALSE;NA;TRUE;FALSE;3;NA;165469,591973471;212462,113583292;NA;NA
"1227";"766686_1";FALSE;"2330";"2330_bu";30;"595816_v2020";1;766686;766686;FALSE;NA;TRUE;FALSE;3;NA;154237,6;231278,1;NA;NA
"1228";"832158_1";FALSE;"6230";"6230_hmo";70;"584942_v2020";1;832158;832158;FALSE;NA;TRUE;TRUE;2;NA;181277,6;219854,1;NA;NA
"1229";"977713_2";FALSE;"2160";"2160";100;"554503_v2018";1;4123441;977713;TRUE;2022-09-27;TRUE;FALSE;3;2027;37469,6;207118,1;"977713";"circle: IV2022092720533217; square: IV2022092720553636"
"1230";"1062514_1";FALSE;"6510";"6510_hu";70;"663170_v2014";1;1062514;1062514;FALSE;NA;TRUE;FALSE;3;NA;226461,6;166958,1;NA;NA
"1231";"12201521_1";FALSE;"2170";"2170";50;"638411_v2014";1;12201521;12201521;FALSE;NA;TRUE;FALSE;3;NA;30109,6;202318,1;NA;NA
"1232";"1612918_1";FALSE;"7140";"7140_meso";20;"532310_v2018";1;1612918;1612918;FALSE;NA;TRUE;FALSE;3;NA;206429,59;212238,11;NA;NA
"1233";"1936821_2";FALSE;"1330";"1330_hpr";100;"561896_v2018";1;1936821;1936821;TRUE;2018-06-28;TRUE;FALSE;3;2026;62396,8;219689,5;"1936821";"circle: IV2019010314442127; square: IV2019010314495413"
"1234";"2221233_1";FALSE;"2180";"2180";98;"490473_v2020";1;2221233;2221233;TRUE;2022-08-11;TRUE;FALSE;3;2027;25789,6;199150,1;"2221233";NA
"1235";"222194_1";FALSE;"4030";"4030";100;"423899_v2020";1;222194;222194;FALSE;NA;TRUE;FALSE;3;NA;237885,6;185710,1;NA;NA
"1236";"265170_1";FALSE;"2310";"2310";100;"560060_v2014";1;265170;265170;FALSE;NA;TRUE;FALSE;3;NA;228605,559;194158,124;NA;NA
"1237";"273886_1";FALSE;"4010";"4010";100;"585676_v2020";1;273886;273886;FALSE;NA;TRUE;FALSE;3;NA;164573,6;228046,1;NA;NA
"1238";"297073_1";TRUE;"2130";"2130_had";100;"601922_v2014";1;20260977;297073;TRUE;2021-08-02;TRUE;TRUE;3;2026;53859,3;216418,8;"dh_05";"circle: IV2022031516273992; square: IV2022031516330287"
"1239";"687729_1";FALSE;"2120";"2120";45;"516903_v2020";1;687729;687729;FALSE;NA;TRUE;FALSE;2;NA;40413,6;208974,1;NA;NA
"1240";"779734_1";FALSE;"2330";"2330_bu";80;"632230_v2020";1;779734;779734;FALSE;NA;TRUE;FALSE;3;NA;185437,591973471;210638,113583292;NA;NA
"1241";"842030_1";FALSE;"6230";"6230_hn";100;"600042_v2014";1;842030;842030;TRUE;2016-06-27;TRUE;TRUE;2;2024;190621,4;231502,1;"842030";"circle: IV2017010510420097; square: IV2017010511152189"
"1242";"992433_1";FALSE;"2160";"2160";94;"645478_v2020";1;992433;992433;TRUE;2022-10-05;TRUE;FALSE;3;2027;24669,6;198510,1;"992433";NA
"1243";"1011505_1";FALSE;"2160";"2160";100;"644192_v2014";1;1011505;1011505;TRUE;2022-09-27;TRUE;FALSE;3;2027;32381,6;203054,1;"1011505";"circle: IV2022092720523231; square: IV2022092720533744"
"1244";"1069225_1";FALSE;"6510";"6510_hu";100;"146066_v2020";1;1069225;1069225;FALSE;NA;TRUE;FALSE;3;NA;133341,6;193934,1;NA;NA
"1245";"1635254_1";FALSE;"7140";"7140_meso";80;"646391_v2020";1;1635254;1635254;TRUE;2015-09-21;TRUE;FALSE;1;2022;217693,6;198510,1;"1635254";"circle: IV2017021716250537; square: IV2017021716440979"
"1246";"1938621_1";FALSE;"1330";"1330_da";100;"552780_v2018";1;1938621;1938621;FALSE;NA;TRUE;TRUE;3;NA;141341,591973471;229102,113583292;NA;NA
"1247";"224850_1";FALSE;"4030";"4030";100;"423916_v2020";1;224850;224850;FALSE;NA;TRUE;FALSE;3;NA;238077,6;186606,1;NA;NA
"1248";"2273073_1";TRUE;"2180";"2180";NA;NA;1;20115249;2273073;TRUE;2022-08-05;TRUE;FALSE;3;2027;33262,5;203751,8;"ha_14";"circle: IV2022092721033513; square: IV2022092721054872"
"1249";"266294_1";FALSE;"2310";"2310";100;"472335_v2018";1;266294;266294;FALSE;NA;TRUE;FALSE;3;NA;196573,6;192494,1;NA;NA
"1250";"277214_1";FALSE;"4010";"4010";75;"535305_v2016";1;277214;277214;FALSE;NA;TRUE;FALSE;3;NA;158941,6;227278,1;NA;NA
"1251";"319665_1";TRUE;"2130";"2130_had";80;"645696_v2014";1;15323313;319665;TRUE;2020-07-17;TRUE;TRUE;2;2024;23472,9;196286;"ca_01";"circle: IV2021011510212832; square: IV2021011510232253"
"1252";"693425_1";FALSE;"2120";"2120";76;"645479_v2020";1;693425;693425;FALSE;NA;TRUE;FALSE;2;NA;23581,6;198702,1;NA;NA
"1253";"786902_1";FALSE;"2330";"2330_bu";60;"562296_v2018";1;786902;786902;FALSE;NA;TRUE;FALSE;3;NA;178109,591973471;218286,113583292;NA;NA
"1254";"857298_2";FALSE;"6230";"6230_hn";80;"380710_v2020";1;34411730;857298;TRUE;2016-09-09;TRUE;TRUE;2;2024;219298;197167,1;"857298";"circle: IV2017013011050597; square: IV2017013011141972"
"1255";"1021105_1";FALSE;"2160";"2160";12;"645479_v2020";1;1021105;1021105;TRUE;2022-10-11;TRUE;FALSE;3;2027;23421,6;198702,1;"1021105";NA
"1256";"1095890_1";FALSE;"6510";"6510_hu";40;"639006_v2020";1;1095890;1095890;FALSE;NA;TRUE;FALSE;3;NA;219517,591973471;198638,113583292;NA;NA
"1257";"1653686_1";FALSE;"7140";"7140_meso";100;"420866_v2020";1;1653686;1653686;FALSE;NA;TRUE;FALSE;3;NA;213565,59;196718,11;NA;NA
"1258";"1945013_1";FALSE;"1330";"1330_hpr";100;"478990_v2018";1;1945013;1945013;TRUE;2018-06-28;TRUE;FALSE;3;2026;62557,6;220910,1;"1945013";"circle: IV2019010314572854; square: IV2019010315090270"
"1259";"226230_1";FALSE;"4030";"4030";100;"639303_v2020";1;226230;226230;FALSE;NA;TRUE;FALSE;3;NA;216829,591973471;199726,113583292;NA;NA
"1260";"2314293_1";FALSE;"2180";"2180";100;"587725_v2018";1;2314293;2314293;FALSE;NA;TRUE;FALSE;1;NA;76829,6;226606,1;NA;NA
"1261";"267190_1";FALSE;"2310";"2310";70;"639308_v2020";1;267190;267190;FALSE;NA;TRUE;FALSE;3;NA;216477,6;199758,107666667;NA;NA
"1262";"282322_1";FALSE;"4010";"4010";100;"561785_v2014";1;282322;282322;FALSE;NA;TRUE;FALSE;3;NA;224253,589;193902,141;NA;NA
"1263";"321589_1";FALSE;"2130";"2130_hd";90;"597805_v2014";1;321589;321589;FALSE;NA;TRUE;FALSE;3;NA;75133,6;226574,1;NA;NA
"1264";"699185_1";FALSE;"2120";"2120";100;"511704_v2020";1;699185;699185;FALSE;NA;TRUE;FALSE;2;NA;37149,6;207118,1;NA;NA
"1265";"790830_1";FALSE;"2330";"2330_dw";70;"559349_v2018";1;790830;790830;FALSE;NA;TRUE;TRUE;1;NA;191005,591973471;229902,113583292;NA;NA
"1266";"940882_1";FALSE;"6230";"6230_ha";100;"358354_v2020";1;940882;940882;FALSE;NA;TRUE;TRUE;3;NA;235805,6;195982,1;NA;NA
"1267";"366225_1";FALSE;"6510";"6510_hua";70;"145550_v2020";0;366225;366225;FALSE;NA;FALSE;TRUE;1;NA;37629,6;183822,1;NA;NA
"1268";"366225_2";FALSE;"6510";"6510_hua";70;"145550_v2020";0;45463185;366225;FALSE;NA;FALSE;TRUE;1;NA;37677,551;183736,453;NA;NA
"1269";"1036081_2";FALSE;"2160";"2160";75;"545377_v2018";1;2608945;1036081;TRUE;2022-08-05;TRUE;FALSE;3;2027;34269,6;204558,1;"1036081";"circle: IV2022092721053845; square: IV2022092721074803"
"1270";"1128562_1";FALSE;"6510";"6510_hu";100;"614915_v2014";1;1128562;1128562;FALSE;NA;TRUE;FALSE;3;NA;228829,6;163534,1;NA;NA
"1271";"1677870_2";FALSE;"7140";"7140_oli";100;"625285_v2020";1;1677870;1677870;TRUE;2018-06-13;TRUE;TRUE;2;2024;195582,7;225485,8;"1677870";"circle: IV2019010406472400; square: IV2019010407103073"
"1272";"2002485_1";FALSE;"1330";"1330_da";100;"589395_v2014";1;2002485;2002485;FALSE;NA;TRUE;TRUE;3;NA;80541,591973471;228142,113583292;NA;NA
"1273";"226606_1";FALSE;"4030";"4030";100;"625399_v2020";1;226606;226606;FALSE;NA;TRUE;FALSE;3;NA;187997,6;229934,1;NA;NA
"1274";"2352305_1";FALSE;"2180";"2180";98;"490473_v2020";1;2352305;2352305;FALSE;NA;TRUE;FALSE;1;NA;25565,6;199278,1;NA;NA
"1275";"275382_1";FALSE;"2310";"2310";100;"639248_v2020";1;275382;275382;FALSE;NA;TRUE;FALSE;3;NA;216893,6;198958,1;NA;NA
"1276";"282550_1";FALSE;"4010";"4010";100;"421374_v2020";1;282550;282550;FALSE;NA;TRUE;FALSE;3;NA;218269,6;196718,1;NA;NA
"1277";"322229_1";FALSE;"2130";"2130_hd";100;"604963_v2014";1;322229;322229;FALSE;NA;TRUE;FALSE;3;NA;66845,6;224814,1;NA;NA
"1278";"710769_1";FALSE;"2120";"2120";80;"590304_v2014";1;710769;710769;FALSE;NA;TRUE;FALSE;2;NA;50941,6;216046,1;NA;NA
"1279";"791478_1";FALSE;"2330";"2330_bu";100;"639358_v2020";1;791478;791478;FALSE;NA;TRUE;FALSE;3;NA;216413,6;199950,1;NA;NA
"1280";"950238_1";FALSE;"6230";"6230_ha";60;"437242_v2018";1;950238;950238;FALSE;NA;TRUE;TRUE;3;NA;159453,6;225614,1;NA;NA
"1281";"950238_1";FALSE;"6230";"6230_hn";20;"437242_v2018";1;950238;950238;FALSE;NA;TRUE;TRUE;3;NA;159453,6;225614,1;NA;NA
"1282";"1037749_1";FALSE;"2160";"2160";50;"411287_v2014";1;1037749;1037749;TRUE;2022-08-01;TRUE;FALSE;3;2027;58685,6;220878,1;"1037749";"circle: IV2022092721093614; square: IV2022092721104008"
"1283";"1132838_1";FALSE;"6510";"6510_hu";50;"354824_v2016";1;1132838;1132838;FALSE;NA;TRUE;FALSE;3;NA;213277,6;161326,1;NA;NA
"1284";"1745526_1";FALSE;"7140";"7140_meso";100;"637793_v2020";1;1745526;1745526;FALSE;NA;TRUE;FALSE;3;NA;215549,591973471;205198,113583292;NA;NA
"1285";"2100789_1";FALSE;"1330";"1330_da";100;"589478_v2014";1;2100789;2100789;FALSE;NA;TRUE;TRUE;3;NA;79677,591973471;228110,113583292;NA;NA
"1286";"231122_1";FALSE;"4030";"4030";70;"313688_v2016";1;231122;231122;FALSE;NA;TRUE;FALSE;3;NA;225437,591973471;189646,113583292;NA;NA
"1287";"2358709_1";FALSE;"2180";"2180";100;"659818_v2014";1;2358709;2358709;FALSE;NA;TRUE;FALSE;1;NA;59037,591973471;220654,113583292;NA;NA
"1288";"275830_1";FALSE;"2310";"2310";100;"503112_v2018";1;275830;275830;FALSE;NA;TRUE;FALSE;3;NA;214109,6;216814,1;NA;NA
"1289";"293598_1";FALSE;"4010";"4010";100;"473357_v2018";1;293598;293598;FALSE;NA;TRUE;FALSE;3;NA;158429,6;228270,1;NA;NA
"1290";"323377_1";TRUE;"2130";"2130_hd";100;"497910_v2020";1;33877809;323377;FALSE;NA;TRUE;FALSE;3;NA;33220,9;203285,7;NA;NA
"1291";"715445_1";FALSE;"2120";"2120";100;"507103_v2018";1;715445;715445;FALSE;NA;TRUE;FALSE;2;NA;66461,6;224814,1;NA;NA
"1292";"799454_1";FALSE;"2330";"2330_bu";100;"546487_v2018";1;799454;799454;FALSE;NA;TRUE;FALSE;3;NA;153949,591973471;231054,113583292;NA;NA
"1293";"1038513_1";FALSE;"2160";"2160";91;"511730_v2020";1;1038513;1038513;TRUE;2022-09-30;TRUE;FALSE;3;2027;26141,6;200398,1;"1038513";"circle: IV2022093016593381; square: IV2022093017003588"
"1294";"1170582_1";FALSE;"6510";"6510_hu";60;"491105_v2018";1;1170582;1170582;FALSE;NA;TRUE;FALSE;3;NA;166909,591973471;205454,113583292;NA;NA
"1295";"1749942_2";FALSE;"7140";"7140_meso";100;"639566_v2020";1;1749942;1749942;TRUE;2015-09-17;TRUE;FALSE;1;2023;218271,3;199177,4;"1749942";"circle: IV2017021712024375; square: IV2017021712152647"
"1296";"2143233_2";FALSE;"1330";"1330_hpr";NA;"434878_v2016";1;2143233;2143233;TRUE;2019-10-17;TRUE;FALSE;3;2027;57826,2;215918,3;"2143233";"circle: IV2020041113414042; square: IV2020041115424322"
"1297";"234706_1";FALSE;"4030";"4030";100;"414276_v2020";1;234706;234706;FALSE;NA;TRUE;FALSE;3;NA;219005,591973471;196110,113583292;NA;NA
"1298";"2401457_1";FALSE;"2180";"2180";98;"490473_v2020";1;2401457;2401457;FALSE;NA;TRUE;FALSE;1;NA;25309,6;198990,1;NA;NA
"1299";"277214_1";FALSE;"2310";"2310";20;"535305_v2016";1;277214;277214;FALSE;NA;TRUE;FALSE;3;NA;158941,6;227278,1;NA;NA
"1300";"294610_1";FALSE;"4010";"4010";80;"559537_v2014";1;294610;294610;FALSE;NA;TRUE;FALSE;3;NA;225245,6;193454,1;NA;NA
"1301";"338033_1";TRUE;"2130";"2130_had";100;"602100_v2014";1;25503857;338033;TRUE;2020-07-22;TRUE;TRUE;2;2024;53981,2;216416,3;"dh_06";"circle: IV2021011516500457; square: IV2021011516515867"
"1302";"746865_1";FALSE;"2120";"2120";70;"589893_v2014";1;746865;746865;FALSE;NA;TRUE;FALSE;3;NA;43261,6;211022,1;NA;NA
"1303";"803766_1";FALSE;"2330";"2330_bu";100;"639363_v2020";1;803766;803766;FALSE;NA;TRUE;FALSE;3;NA;215965,6;200686,1;NA;NA
"1304";"966569_2";FALSE;"6230";"6230_ha";50;"415369_v2018";1;966569;966569;FALSE;NA;TRUE;TRUE;3;NA;125309,6;199150,1;NA;NA
"1305";"1057969_1";FALSE;"2160";"2160";94;"645478_v2020";1;1057969;1057969;TRUE;2022-10-06;TRUE;FALSE;3;2027;24541,6;198798,1;"1057969";NA
"1306";"1180694_1";FALSE;"6510";"6510_hu";50;"493416_v2018";1;1180694;1180694;FALSE;NA;TRUE;FALSE;3;NA;162685,591973471;200750,113583292;NA;NA
"1307";"1761206_1";FALSE;"7140";"7140_meso";20;"380726_v2020";1;1761206;1761206;TRUE;2018-07-05;TRUE;FALSE;3;2026;216253,4;198062,3;"1761206";"circle: IV2019013112081884; square: IV2019020110485762"
"1308";"2166325_1";FALSE;"1330";"1330_da";80;"589297_v2014";1;2166325;2166325;FALSE;NA;TRUE;TRUE;3;NA;79933,591973471;228398,113583292;NA;NA
"1309";"234974_1";FALSE;"4030";"4030";95;"641141_v2020";1;234974;234974;FALSE;NA;TRUE;FALSE;3;NA;166557,6;229326,1;NA;NA
"1310";"2456885_1";FALSE;"2180";"2180";100;"474989_v2020";1;2456885;2456885;FALSE;NA;TRUE;FALSE;1;NA;78621,6;228078,1;NA;NA
"1311";"279146_1";FALSE;"2310";"2310";15;"576925_v2016";1;279146;279146;FALSE;NA;TRUE;FALSE;3;NA;230333,6;220206,1;NA;NA
"1312";"296129_1";FALSE;"4010";"4010";80;"431950_v2018";1;296129;296129;FALSE;NA;TRUE;FALSE;3;NA;86845,59197;205230,1136;NA;NA
"1313";"343349_1";FALSE;"2130";"2130_hd";100;"601187_v2014";1;343349;343349;FALSE;NA;TRUE;FALSE;3;NA;77469,6;227502,1;NA;NA
"1314";"775605_1";FALSE;"2120";"2120";60;"590277_v2014";1;775605;775605;FALSE;NA;TRUE;FALSE;3;NA;58781,6;220974,1;NA;NA
"1315";"808146_1";FALSE;"2330";"2330_bu";85;"380704_v2020";1;808146;808146;FALSE;NA;TRUE;FALSE;3;NA;219837,6;196270,1;NA;NA
"1316";"968918_1";FALSE;"6230";"6230_ha";30;"518815_v2018";1;968918;968918;FALSE;NA;TRUE;TRUE;3;NA;176701,6;217038,1;NA;NA
"1317";"1060401_1";FALSE;"2160";"2160";90;"638500_v2014";1;1060401;1060401;FALSE;NA;TRUE;FALSE;1;NA;29981,6;202894,1;NA;NA
"1318";"1199538_1";FALSE;"6510";"6510_hu";100;"654563_v2014";1;1199538;1199538;FALSE;NA;TRUE;FALSE;3;NA;249117,6;162190,1;NA;NA
"1319";"1761910_1";FALSE;"7140";"7140_meso";100;"637786_v2020";1;1761910;1761910;FALSE;NA;TRUE;FALSE;3;NA;215613,591973471;205326,113583292;NA;NA
"1320";"235822_1";FALSE;"4030";"4030";100;"557628_v2014";1;235822;235822;FALSE;NA;TRUE;FALSE;3;NA;191741,6;232206,1;NA;NA
"1321";"2466993_1";FALSE;"2180";"2180";98;"490473_v2020";1;2466993;2466993;FALSE;NA;TRUE;FALSE;1;NA;25661,6;199022,1;NA;NA
"1322";"279478_1";FALSE;"2310";"2310";100;"639405_v2020";1;279478;279478;FALSE;NA;TRUE;FALSE;3;NA;215709,586;200718,110666667;NA;NA
"1323";"325618_1";FALSE;"4010";"4010";100;"424324_v2020";1;325618;325618;FALSE;NA;TRUE;FALSE;3;NA;238941,6;179982,1;NA;NA
"1324";"365569_1";FALSE;"2130";"2130_hd";95;"681240_v2014";1;365569;365569;FALSE;NA;TRUE;FALSE;3;NA;54845,6;218222,1;NA;NA
"1325";"784177_1";FALSE;"2120";"2120";30;"517193_v2020";1;784177;784177;FALSE;NA;TRUE;FALSE;3;NA;35069,6;205998,1;NA;NA
"1326";"815838_1";FALSE;"2330";"2330_bu";80;"436632_v2018";1;815838;815838;FALSE;NA;TRUE;FALSE;3;NA;154301,591973471;232430,113583292;NA;NA
"1327";"979286_2";FALSE;"6230";"6230_hmo";70;"413113_v2020";1;979286;979286;TRUE;2016-08-24;TRUE;TRUE;1;2023;184420,2;190611,3;"979286";"circle: IV2017021415415208; square: IV2017021415590760"
"1328";"1069233_1";FALSE;"2160";"2160";94;"645478_v2020";1;1069233;1069233;FALSE;NA;TRUE;FALSE;1;NA;23645,6;198062,1;NA;NA
"1329";"1201202_1";FALSE;"6510";"6510_hu";60;"660787_v2014";1;1201202;1201202;FALSE;NA;TRUE;FALSE;3;NA;221117,6;175374,1;NA;NA
"1330";"1766326_2";FALSE;"7140";"7140_oli";40;"414180_v2020";1;35320758;1766326;TRUE;2018-07-12;FALSE;TRUE;2;2025;218305,9;198238,6;"1766326";"circle: IV2019020415303598; square: IV2019020508032046"
"1331";"239838_1";FALSE;"4030";"4030";100;"528619_v2018";1;239838;239838;FALSE;NA;TRUE;FALSE;3;NA;163421,6;226606,1;NA;NA
"1332";"281554_1";FALSE;"2310";"2310";100;"410045_v2014";1;281554;281554;FALSE;NA;TRUE;FALSE;3;NA;227133,6;194702,1;NA;NA
"1333";"327378_1";FALSE;"4010";"4010";100;"317094_v2016";1;327378;327378;FALSE;NA;TRUE;FALSE;3;NA;226109,591973471;192334,113583292;NA;NA
"1334";"380529_2";FALSE;"2130";"2130_hd";60;"644280_v2014";1;380529;380529;TRUE;2020-07-20;TRUE;FALSE;3;2026;42397,8;210360,6;"380529";"circle: IV2021011512105237; square: IV2021011512133850"
"1335";"821462_1";FALSE;"2330";"2330_bu";100;"562585_v2018";1;821462;821462;FALSE;NA;TRUE;FALSE;3;NA;177565,6;218478,1;NA;NA
"1336";"884337_1";FALSE;"2120";"2120";45;"517259_v2020";1;884337;884337;FALSE;NA;TRUE;FALSE;3;NA;39517,6;208622,1;NA;NA
"1337";"983990_1";FALSE;"6230";"6230_hn";90;"594450_v2020";1;983990;983990;TRUE;2017-08-17;TRUE;TRUE;2;2025;214845,4;201357,9;"983990";"circle: IV2018030416111323; square: IV2018030416251801"
"1338";"1009222_1";FALSE;"6230";"6230_hn";100;"415309_v2020";1;1009222;1009222;FALSE;NA;FALSE;TRUE;3;NA;172989,59;166894,11;NA;NA
"1339";"2317877_1";FALSE;"1330";"1330_da";95;"589663_v2014";1;2317877;2317877;FALSE;NA;FALSE;TRUE;3;NA;79645,591973471;228846,113583292;NA;NA
"1340";"241234_1";FALSE;"4030";"4030";100;"424032_v2020";1;241234;241234;FALSE;NA;TRUE;FALSE;3;NA;238397,6;186094,1;NA;NA
"1341";"282678_1";FALSE;"2310";"2310";100;"507080_v2018";1;282678;282678;FALSE;NA;TRUE;FALSE;3;NA;196157,6;193518,1;NA;NA
"1342";"330194_1";FALSE;"4010";"4010";100;"562183_v2014";1;330194;330194;FALSE;NA;TRUE;FALSE;3;NA;229181,6;193998,1;NA;NA
"1343";"385201_2";FALSE;"2130";"2130_had";100;"169536_v2020";1;63299761;385201;TRUE;2020-07-16;TRUE;TRUE;2;2024;24670;196397,2;"385201";"circle: IV2021011417560923; square: IV2021011417592603"
"1344";"828626_1";FALSE;"2330";"2330_bu";70;"414113_v2020";1;828626;828626;FALSE;NA;TRUE;FALSE;3;NA;220765,6;196814,1;NA;NA
"1345";"1205598_1";FALSE;"6510";"6510_hus";28;"627843_v2014";1;1205598;1205598;FALSE;NA;FALSE;TRUE;1;NA;177437,6;241230,1;NA;NA
"1346";"1205598_2";FALSE;"6510";"6510_hus";28;"627843_v2014";1;1205598;1205598;FALSE;NA;FALSE;TRUE;1;NA;177435,806;241231,684;NA;NA
"1347";"1022766_1";FALSE;"6230";"6230_hmo";100;"447386_v2018";1;1022766;1022766;TRUE;2015-06-10;FALSE;TRUE;1;2022;195581,6;228014,1;"1022766";"circle: IV2017021314354987; square: IV2017021315595672"
"1348";"1032326_1";FALSE;"6230";"6230_hmo";80;"301444_v2016";1;1032326;1032326;FALSE;NA;FALSE;TRUE;2;NA;179549,59;181966,11;NA;NA
"1349";"853714_1";FALSE;"2330";"2330_dw";25;"314482_v2016";1;853714;853714;FALSE;NA;FALSE;TRUE;1;NA;224925,591973471;188174,113583292;NA;NA
"1350";"1036446_2";FALSE;"6230";"6230_hmo";50;"633284_v2020";1;1036446;1036446;TRUE;2017-07-12;FALSE;TRUE;2;2025;170110;224478,9;"1036446";"circle: IV2017112908192809; square: IV2017112908460816"
"1351";"863826_1";FALSE;"2330";"2330_dw";100;"419616_v2020";1;863826;863826;FALSE;NA;FALSE;TRUE;1;NA;237597,591973471;187246,113583292;NA;NA
"1352";"1037270_1";FALSE;"6230";"6230_ha";100;"534283_v2016";1;1037270;1037270;FALSE;NA;FALSE;TRUE;3;NA;177693,59;208206,11;NA;NA
"1353";"425457_1";FALSE;"6510";"6510_hua";100;"661631_v2014";0;425457;425457;FALSE;NA;FALSE;TRUE;1;NA;43421,6;186926,1;NA;NA
"1354";"1037522_2";FALSE;"6230";"6230_hn";100;"421357_v2020";1;34591954;1037522;TRUE;2018-07-12;FALSE;TRUE;3;2026;219714,6;197117,8;"1037522";"circle: IV2019030510151254; square: IV2019030510214992"
"1355";"2373425_1";FALSE;"1330";"1330_da";100;"517440_v2020";1;2373425;2373425;FALSE;NA;FALSE;TRUE;3;NA;36125,591973471;205358,113583292;NA;NA
"1356";"1280278_1";FALSE;"6510";"6510_hus";100;"275809_v2020";1;1280278;1280278;FALSE;NA;FALSE;TRUE;1;NA;164509,6;187182,1;NA;NA
"1357";"1280278_2";FALSE;"6510";"6510_hus";100;"275809_v2020";1;1280278;1280278;FALSE;NA;FALSE;TRUE;1;NA;164510,098;187183,092;NA;NA
"1358";"1926866_1";FALSE;"7140";"7140_oli";50;"328476_v2016";1;1926866;1926866;FALSE;NA;FALSE;TRUE;2;NA;223325,59;188238,11;NA;NA
"1359";"1078994_1";FALSE;"6230";"6230_ha";95;"384251_v2018";1;1078994;1078994;FALSE;NA;FALSE;TRUE;3;NA;225981,591973471;187726,113583292;NA;NA
"1360";"429553_1";FALSE;"6510";"6510_hua";100;"169460_v2020";0;429553;429553;FALSE;NA;FALSE;TRUE;1;NA;43581,6;187918,1;NA;NA
"1361";"429553_2";FALSE;"6510";"6510_hua";100;"169460_v2020";0;429553;429553;FALSE;NA;FALSE;TRUE;1;NA;43582,002;187914,061;NA;NA
"1362";"1947634_2";FALSE;"7140";"7140_oli";40;"425003_v2020";1;1947634;1947634;TRUE;2020-09-10;FALSE;TRUE;3;2026;238365;181113,1;"1947634";"circle: IV2021010413144545; square: IV2021010413272392"
"1363";"2011870_2";FALSE;"7140";"7140_oli";100;"465699_v2018";1;2011870;2011870;TRUE;2018-06-05;FALSE;TRUE;2;2025;154824,3;231381,5;"2011870";"circle: IV2019010315434974; square: IV2019010315520211"
